osm_id,code,fclass,name,x,y
"410648231","2082",school,,20.613,42.502
"410648990","2205",playground,,20.724,42.494
"410653688","2005",post_office,Posta Telekomi i Kosovës,20.744,42.484
"410653704","2516",butcher,Mishtore Te Ekremi,20.747,42.483
"410653768","2601",bank,Raiffeisen Bank,20.744,42.483
"412747165","2082",school,,20.584,42.501
"412948103","2204",park,,21.174,42.651
"413069999","2016",market_place,Tregu i Gjelbërt,21.131,42.643
"413131215","2016",market_place,Tregu i Automjeteve,21.128,42.649
"413362251","2512",clothes,Melodia PX,21.142,42.663
"413431421","2015",graveyard,,21.066,42.250
"413439446","2015",graveyard,,21.030,42.242
"413441748","2015",graveyard,,20.377,42.372
"413441749","2015",graveyard,,20.350,42.365
"415341566","2015",graveyard,,21.155,42.279
"417010748","2564",car_wash,,20.710,42.233
"417010752","2301",restaurant,,20.710,42.233
"418638395","2015",graveyard,,20.838,42.172
"418638457","2015",graveyard,,20.854,42.170
"418638459","2015",graveyard,,20.911,42.177
"418638507","2251",sports_centre,,20.907,42.175
"419637313","2501",supermarket,Jora Center,20.888,42.577
"419637317","2016",market_place,Sharri Center 2,20.881,42.575
"420354434","2082",school,Agim Bajrami,21.249,42.271
"420815660","2083",kindergarten,,20.720,42.456
"421176014","2251",sports_centre,,20.831,42.173
"421251326","2252",pitch,"Fusha e Futbollit Skaj Mali",20.645,42.333
"421601776","2721",attraction,Xhamia e Sinan Pashës,20.741,42.209
"421601793","2520",jeweller,Kuqpeli accessories,20.742,42.209
"421832284","2301",restaurant,Bregu,20.086,42.694
"422475349","2301",restaurant,,20.232,42.408
"424821842","2015",graveyard,,21.196,42.259
"424821843","2015",graveyard,,21.205,42.261
"424821844","2015",graveyard,"Varrezat, Doganaj",21.190,42.271
"424921254","2951",comms_tower,,21.147,42.660
"424924329","2011",embassy,Ambasada e Republikës së Maqedonisë së Veriut,21.153,42.666
"424927694","2251",sports_centre,,21.148,42.668
"425204656","2015",graveyard,,21.044,42.255
"425204657","2015",graveyard,,21.085,42.257
"425204724","2204",park,,20.997,42.219
"425204725","2251",sports_centre,,20.996,42.219
"426092305","2252",pitch,,20.737,42.372
"426583120","2721",attraction,Саборни храм Светог Ђорђа,20.740,42.208
"427251110","2082",school,"Shkolla Fillore Lek Dukagjini",20.741,42.222
"427417132","2015",graveyard,,20.391,42.347
"427568937","2253",swimming_pool,,20.914,42.304
"427689410","2015",graveyard,,20.671,42.295
"428195395","2401",hotel,Hotel Molika Brezovicë,21.035,42.182
"428195400","2305",bar,Che FOX,21.032,42.182
"428258219","2082",school,ISP Prishtina,21.107,42.585
"428466385","2721",attraction,Xhamia e Jashar Pashës,21.166,42.666
"428936317","2252",pitch,,21.092,42.634
"428936325","2110",hospital,"Shtëpia e Shëndetit Dr. Fatmir Krasniqi Fushë Kosovë",21.092,42.632
"429580309","2202",nightclub,,20.727,42.233
"429580662","2301",restaurant,Restaurant Freskimi,20.797,42.299
"429974094","2252",pitch,,21.443,42.735
"430503345","2253",swimming_pool,Pishina Olympic,21.137,42.370
"430503346","2253",swimming_pool,,21.137,42.370
"430537972","2501",supermarket,Abi Store,20.725,42.217
"430539686","2743",zoo,"Kopshti zoologjik Shqiponja",20.700,42.203
"430970606","2301",restaurant,Shtepia Alpike Ranch,20.275,42.653
"432380499","2722",museum,Lidhja e Prizrenit,20.744,42.211
"433091851","2501",supermarket,Viva Fresh Store,21.149,42.375
"433096138","2258",track,,20.851,42.882
"433282857","2301",restaurant,Amadeus,21.154,42.664
"434885149","2252",pitch,,21.293,42.166
"434888425","2301",restaurant,Evropa 92,21.209,42.298
"434888426","2401",hotel,,21.210,42.298
"434888427","2401",hotel,,21.210,42.298
"435213405","2082",school,Gjimnazi Sami Frasheri,21.168,42.667
"435652777","2253",swimming_pool,,20.751,42.335
"435996673","2205",playground,,21.064,42.643
"436389383","2302",fast_food,Route 66,21.168,42.648
"436392667","2405",hostel,City Center Apartment,21.155,42.658
"436402020","2204",park,,21.157,42.655
"436402043","2204",park,,21.157,42.654
"436402044","2205",playground,,21.157,42.654
"436402045","2204",park,,21.157,42.654
"436402062","2204",park,,21.156,42.654
"436843326","2110",hospital,"Qendra Kryesore e Mjekësisë Familjare Dr. Fahredin Hoti",20.650,42.402
"437264992","2101",pharmacy,Gentiana L,21.166,42.644
"437264993","2302",fast_food,Pishat,21.166,42.644
"437265142","2302",fast_food,,21.167,42.644
"437265365","2502",bakery,Aurora,21.168,42.644
"437268222","2204",park,,21.168,42.646
"437580864","2252",pitch,,21.200,42.673
"437580865","2252",pitch,,21.187,42.667
"437580866","2252",pitch,,21.185,42.666
"437580867","2252",pitch,,21.185,42.666
"437974315","2111",clinic,Mjeksia Familjare,21.168,42.659
"438417982","2001",police,Policia e Kosovës,21.151,42.654
"439754791","2015",graveyard,,21.019,42.637
"439754792","2015",graveyard,,21.005,42.648
"439762975","2301",restaurant,The Fish House Guri i Plakës,20.966,42.675
"439763018","2015",graveyard,,20.802,42.647
"439793440","2252",pitch,,20.762,42.652
"439793441","2082",school,,20.748,42.593
"439793444","2401",hotel,Hotel Nora,20.567,42.593
"439793503","2015",graveyard,,20.701,42.593
"439793504","2015",graveyard,,20.754,42.615
"440293287","2731",castle,Kalaja e Shkodranit,20.656,42.419
"441593114","2529",beauty_shop,Studio Rreze Hair & Make Up,20.442,42.372
"441593124","2303",cafe,91 Avenue,20.442,42.373
"441701915","2082",school,"Shkolla Fillore Pavarësia",21.177,42.644
"442391352","2011",embassy,Ambasada e Luksemburgut,21.153,42.664
"442391374","2011",embassy,Embassy of Slovakia,21.152,42.663
"442393128","2011",embassy,Ambasada e SHBA-së,21.150,42.662
"442393145","2301",restaurant,Taunita Fish,21.151,42.661
"442393192","2302",fast_food,French City Chicken,21.152,42.662
"442394297","2252",pitch,FC 2 Korriku,21.151,42.667
"444182424","2083",kindergarten,"Kopshti Zogjët",21.090,42.637
"444374943","2733",archaeological,Mozaiku i Dërsnikut,20.591,42.612
"444531005","2082",school,,20.722,42.522
"444741093","2016",market_place,Tregu i Gjelbërt i Shtërpcës,21.022,42.241
"444746610","2401",hotel,Motel Lovac,21.022,42.240
"444752858","2008",town_hall,Kuvendi Komunal i Shtërpcë,21.023,42.238
"444770423","2111",clinic,,21.025,42.240
"444770424","2252",pitch,,21.025,42.243
"444770425","2005",post_office,,21.025,42.240
"444770427","2012",community_centre,Dom Kultur,21.022,42.239
"444770428","2601",bank,Raiffeisen Bank Kosovo,21.024,42.239
"444770430","2303",cafe,,21.023,42.239
"444770433","2303",cafe,,21.023,42.238
"444770434","2302",fast_food,,21.027,42.241
"444770435","2304",pub,,21.024,42.239
"444770436","2016",market_place,,21.025,42.239
"444770437","2501",supermarket,,21.024,42.238
"444770438","2001",police,Policia e Republikës së Kosovës,21.023,42.238
"444781373","2301",restaurant,Tiffany National Restaurant,21.009,42.219
"446496558","2204",park,Parku i Vitisë,21.357,42.319
"446497806","2012",community_centre,"Shtëpia e Kulturës Grusel & Bajram Sylejmani",21.356,42.319
"446498465","2015",graveyard,,20.449,42.372
"448148100","2016",market_place,,21.193,42.669
"448282267","2082",school,,20.354,42.640
"448282268","2252",pitch,,20.354,42.640
"448287469","2082",school,,20.365,42.708
"448287470","2252",pitch,,20.365,42.708
"448670152","2732",ruins,,21.082,42.637
"448671314","2732",ruins,,20.904,42.587
"448823693","2544",furniture_shop,Nota brilliant,21.139,42.609
"448823695","2541",car_dealership,Peugeot,21.138,42.608
"448923565","2008",town_hall,Komuna e Vitisë,21.357,42.319
"448950240","2015",graveyard,Varrezat e Lagjes Qameria,21.558,42.588
"449066976","2015",graveyard,Varrezat në Konjuh,21.146,42.541
"449066977","2251",sports_centre,Janjeva Sport,21.152,42.540
"450216676","2001",police,Stacioni i Policiës,21.356,42.321
"450216745","2005",post_office,Posta,21.356,42.320
"450448099","2252",pitch,Fusha e Futbollit,21.348,42.311
"450577940","2015",graveyard,Varrezat e serbeve,21.120,42.528
"451318662","2204",park,,20.434,42.386
"451320221","2252",pitch,,20.441,42.383
"451328128","2301",restaurant,Xeni Imperial,20.475,42.359
"451329462","2301",restaurant,Roma Palace,20.463,42.367
"451332362","2204",park,"Sheshi Zekeria Cana",20.427,42.389
"451332363","2252",pitch,,20.427,42.390
"451332365","2501",supermarket,Simply Market,20.438,42.389
"451332367","2301",restaurant,President,20.440,42.391
"451368631","2015",graveyard,,20.849,42.473
"451368636","2253",swimming_pool,,21.082,42.619
"451921575","2015",graveyard,,20.830,42.857
"452319865","2204",park,,20.437,42.376
"452319866","2082",school,,20.437,42.376
"452323006","2204",park,,20.435,42.373
"452323007","2083",kindergarten,,20.438,42.372
"452323008","2204",park,,20.437,42.372
"452323011","2252",pitch,,20.436,42.384
"452930331","2204",park,Parku i Qytetit,21.025,42.441
"453304115","2252",pitch,,20.466,42.346
"453304116","2252",pitch,,20.465,42.346
"453576590","2253",swimming_pool,,21.109,42.583
"453576593","2253",swimming_pool,,21.109,42.583
"453576595","2253",swimming_pool,,21.109,42.581
"453576597","2253",swimming_pool,,21.109,42.583
"453576600","2253",swimming_pool,,21.109,42.583
"453576602","2252",pitch,,21.107,42.588
"453576604","2252",pitch,,21.107,42.588
"453576606","2253",swimming_pool,,21.110,42.581
"454349714","2015",graveyard,Varrezat e Fushë Kosovës,21.096,42.647
"454385360","2252",pitch,"Stadioni i Qytetit, Gjakovë",20.434,42.384
"454769550","2082",school,Shkolla,21.078,42.444
"455119270","2101",pharmacy,,20.748,42.223
"455160133","2252",pitch,,20.294,42.653
"455711177","2732",ruins,,21.065,42.655
"455718250","2204",park,Parku Amerikan i Lirisë,20.784,42.747
"455718252","2082",school,Qendra e Kompetencës,20.783,42.745
"455718255","2008",town_hall,Komuna i Skënderajt,20.789,42.746
"455718256","2204",park,Shaban Polluzha,20.789,42.747
"455718268","2015",graveyard,,20.798,42.760
"455718273","2723",monument,Kulla e Adem Jasharit,20.806,42.755
"455718273","2721",attraction,Kulla e Adem Jasharit,20.806,42.755
"455720682","2723",monument,"Kompleksi Memorial Adem Jashari",20.806,42.754
"455720682","2721",attraction,"Kompleksi Memorial Adem Jashari",20.806,42.754
"455720683","2015",graveyard,,20.805,42.754
"455721785","2204",park,"Parku Idriz Rreci",20.794,42.746
"456022706","2082",school,"Shkolla Fillore Hasan Prishtina",21.173,42.493
"456022710","2501",supermarket,"Minimarket Te Kusha",21.174,42.494
"456022711","2541",car_dealership,Autosalloni Dritoni,21.175,42.494
"456043436","2253",swimming_pool,,21.108,42.501
"456043439","2253",swimming_pool,,21.108,42.501
"456043441","2253",swimming_pool,,21.108,42.502
"456043487","2015",graveyard,,21.211,42.484
"456247447","2204",park,Manchester Peace Park,21.201,42.909
"456247461","2204",park,"Parku i Qytetit Kodra Ilirie",21.473,42.428
"6888472","2204",park,Parku i Pishave Rahovicë-Mirosalë,21.269,42.428
"456609502","2015",graveyard,,20.824,42.546
"456744828","2301",restaurant,Restaurant Rozafa,20.821,42.354
"456744829","2007",library,Biblioteka e Qytetit,20.821,42.355
"456745272","2501",supermarket,ETC,20.820,42.355
"456783966","2015",graveyard,,20.313,42.371
"456788288","2015",graveyard,,20.280,42.409
"457642563","2721",attraction,Tyrbja e Sulltan Muratit,21.105,42.702
"457642568","2722",museum,,21.105,42.702
"457642572","2015",graveyard,Varrezat Shkabaj,21.132,42.685
"457642573","2015",graveyard,,21.133,42.686
"458161797","2544",furniture_shop,Mobileria Bini-A,21.475,42.464
"458341390","2301",restaurant,Taverna 501,21.453,42.467
"458459030","2252",pitch,,20.275,42.439
"458658287","2512",clothes,Menakon Creations Gjilan,21.454,42.466
"459215762","2204",park,Parku i Lagjes Arbëria,21.473,42.446
"459216128","2201",theatre,Teatri i Qytetit të Gjilanit,21.469,42.463
"459459934","2721",attraction,Miti,20.884,42.894
"459474085","2724",memorial,Shtëpia e Buzëqeshje,20.875,42.887
"459474087","2303",cafe,Qendra Zejtare,20.299,42.661
"459869144","2016",market_place,Tregu i Veturave,21.445,42.462
"459880343","2016",market_place,Tregu i Kafshëve,21.428,42.467
"459880792","2301",restaurant,Vaxhenedi,21.427,42.465
"460142624","2204",park,Parku sekondar i qytetit,21.465,42.455
"460149798","2082",school,"Shkolla Nazmi Hoxha",21.453,42.449
"460153491","2301",restaurant,Bujana,21.463,42.450
"460154437","2251",sports_centre,Pishina Hawaii,21.480,42.461
"460154501","2253",swimming_pool,PIshina Hawaii,21.481,42.461
"460154559","2253",swimming_pool,,21.481,42.461
"460154807","2252",pitch,AS Sport,21.481,42.463
"460154813","2564",car_wash,Azem,21.469,42.458
"460161939","2252",pitch,FF Genti,21.470,42.477
"460162338","2252",pitch,Andi Sport,21.463,42.477
"460164727","2251",sports_centre,Bashkim Selishta - Petriti,21.465,42.456
"460165487","2564",car_wash,,21.472,42.445
"460167707","2501",supermarket,Geti Market,21.463,42.453
"460174489","2512",clothes,ENI,21.467,42.468
"460177010","2511",convenience,Meridian Express,21.457,42.462
"460177603","2252",pitch,,21.445,42.468
"460177604","2252",pitch,,21.446,42.468
"460177607","2258",track,,21.476,42.464
"460177729","2016",market_place,Bumi,21.455,42.461
"9123097","2204",park,Parku i Qytetit,21.467,42.462
"460179421","2301",restaurant,Luxor,21.468,42.456
"460181079","2082",school,"Gjimnazi Zenel Hajdini",21.465,42.468
"460182570","2510",general,Artimi,21.450,42.460
"460182591","2110",hospital,QMF  Ramiz Cernica,21.450,42.460
"460204955","2252",pitch,Sansiro,21.478,42.475
"460210067","2544",furniture_shop,Palma,21.478,42.470
"460213113","2015",graveyard,Varrezat e Qytetit,21.469,42.455
"460216563","2252",pitch,Fusha e futbollit Abaz Ajeti,21.471,42.454
"460238711","2015",graveyard,,21.152,42.672
"460238713","2015",graveyard,,21.152,42.673
"460238715","2015",graveyard,,21.152,42.675
"460245897","2501",supermarket,INTEREX,21.487,42.474
"460295993","2129",veterinary,Pro-Vet,21.458,42.463
"460298293","2001",police,Stacioni Policor,21.470,42.463
"460298329","2001",police,Drejtoria Rajonale e Policisë,21.470,42.463
"460298577","2008",town_hall,"Komuna e Gjilanit: Zyra Kryetarit, Kuvendi Komunal",21.469,42.463
"460299277","2303",cafe,,21.472,42.445
"460300033","2016",market_place,Tregu i Veturave,21.448,42.461
"460300740","2544",furniture_shop,Mobicasa,21.471,42.452
"460301977","2501",supermarket,"Eltoni",21.470,42.445
"460304967","2256",stadium,"Stadium i Qytetit, Gjilan",21.465,42.467
"460304968","2252",pitch,"Stadiumi i Qytetit të Gjilanit Selami Osmani - Bezi",21.464,42.467
"460306914","2303",cafe,,21.453,42.461
"460306972","2204",park,"Qerdha e Qytetit Integj",21.472,42.459
"460307350","2302",fast_food,Burger King,21.454,42.461
"460307705","2502",bakery,Përparimi,21.456,42.462
"460307778","2561",hairdresser,,21.456,42.462
"460309117","2120",doctors,Kirurg,21.455,42.459
"460313422","2252",pitch,ANDI Sport,21.484,42.460
"460316677","2504",mall,Agmia Center,21.478,42.471
"460316943","2301",restaurant,Premium Forum,21.480,42.470
"460317353","2252",pitch,,21.461,42.458
"460317518","2009",courthouse,Gjykata Themelore,21.480,42.471
"460340736","2015",graveyard,,21.571,42.411
"460341244","2015",graveyard,Varrezat,21.570,42.409
"460341385","2082",school,,21.571,42.407
"460341623","2252",pitch,Fusha e Shkollës,21.571,42.407
"460350975","2252",pitch,,21.470,42.454
"460351072","2544",furniture_shop,JYSK,21.472,42.453
"460415438","2252",pitch,Fusha e Shkollës,21.329,42.467
"460415612","2082",school,Shkolla Gadish,21.329,42.467
"460416072","2015",graveyard,Varrezat e Fshatit Gadish,21.326,42.464
"460416340","2253",swimming_pool,Palma,21.395,42.485
"460416508","2252",pitch,Fusha e Pishines,21.394,42.485
"460416548","2253",swimming_pool,Palma,21.395,42.485
"460416585","2901",toilet,WC,21.394,42.485
"460417257","2251",sports_centre,Pishina Palma,21.395,42.485
"460929302","2015",graveyard,,20.567,42.641
"460950275","2015",graveyard,,20.565,42.606
"460980688","2015",graveyard,,20.523,42.643
"460980715","2253",swimming_pool,,20.542,42.662
"460980716","2253",swimming_pool,,20.542,42.662
"460980717","2252",pitch,,20.539,42.663
"460980718","2252",pitch,,20.539,42.663
"461175712","2015",graveyard,,20.554,42.668
"461410583","2015",graveyard,,20.508,42.653
"461410591","2015",graveyard,,20.507,42.658
"461410593","2015",graveyard,,20.525,42.692
"461671279","2101",pharmacy,,21.161,42.664
"461671283","2111",clinic,Qendra e Mjekësisë Familjare nr. 7,21.143,42.642
"461671289","2251",sports_centre,,21.141,42.649
"462638866","2251",sports_centre,"Pallati i Sportit Bill Clinton",21.142,42.375
"463175615","2015",graveyard,Varrezat e qytetit,20.969,42.816
"463344072","2731",castle,Fortesa e Bellaçecit,21.011,42.634
"463932915","2110",hospital,Spitali Rajonal i Pejës,20.273,42.662
"463971979","2723",monument,Hamami i Vjetër,20.964,42.822
"463971979","2721",attraction,Hamami i Vjetër,20.964,42.822
"463976386","2205",playground,,21.160,42.661
"464198832","2001",police,Policia e Republikes se Kosovës,20.863,42.900
"464326208","2504",mall,,20.977,42.818
"464513994","2204",park,Taukbahçe,21.182,42.665
"464595499","2303",cafe,Rio,21.357,42.319
"464600526","2082",school,Faik Konica,21.355,42.314
"464600528","2252",pitch,,21.355,42.314
"465247374","2723",monument,"Kompleksi Memorial Beteja e Kosharës",20.212,42.454
"465247374","2721",attraction,"Kompleksi Memorial Beteja e Kosharës",20.212,42.454
"465473487","2732",ruins,Kalaja e Harilaqit,20.997,42.578
"465473488","2732",ruins,,20.999,42.578
"465610786","2015",graveyard,,20.631,42.002
"465635319","2015",graveyard,,21.112,42.494
"465640521","2252",pitch,,21.133,42.650
"465645870","2204",park,,21.168,42.367
"465646891","2008",town_hall,Komuna e Ferizajit,21.154,42.368
"465646894","2082",school,,21.143,42.374
"465646896","2082",school,Zenel Hajdini,21.144,42.374
"465665252","2204",park,Parku i Qytetit,20.579,42.618
"465665253","2204",park,Parku Dukagjini,20.582,42.617
"465939509","2723",monument,Kompleksi Memorial Reçak,21.022,42.424
"465939518","2082",school,,21.028,42.437
"465939520","2251",sports_centre,,21.039,42.443
"465939521","2253",swimming_pool,,21.039,42.443
"465939522","2253",swimming_pool,Pishina Crazy,21.039,42.443
"465939523","2253",swimming_pool,Pishina Crazy,21.039,42.443
"465939535","2723",monument,Kompleksi Memorial Kleçkë,20.851,42.493
"465939535","2721",attraction,Kompleksi Memorial Kleçkë,20.851,42.493
"465939536","2723",monument,Kompleksi Memorial Gllogjan,20.364,42.510
"465939536","2721",attraction,Kompleksi Memorial Gllogjan,20.364,42.510
"465939537","2015",graveyard,,20.363,42.509
"465940542","2015",graveyard,,20.306,42.549
"466187219","2010",prison,Qendra e Paraburgimit në Prishtinë,21.191,42.628
"466471422","2722",museum,Muzeu i Kalajës,20.745,42.209
"466669570","2961",wastewater_plant,,21.149,42.713
"466674022","2015",graveyard,,21.133,42.708
"467787850","2950",tower,,21.058,42.692
"468077338","2204",park,,21.379,42.369
"468769679","2252",pitch,,21.594,42.489
"468769680","2252",pitch,,21.594,42.489
"468769681","2252",pitch,,21.598,42.490
"469137877","2015",graveyard,,20.430,42.720
"470533110","2724",memorial,Kulla e Zahir Pajazitit,21.336,42.836
"470533110","2721",attraction,Kulla e Zahir Pajazitit,21.336,42.836
"470707572","2205",playground,,21.217,42.671
"470738923","2015",graveyard,,21.336,42.836
"470743138","2005",post_office,Posta e Prekazit,20.805,42.755
"471841775","2301",restaurant,Mr. Bali Paintball Restaurant,20.965,42.598
"471865070","2301",restaurant,,20.997,42.597
"471902525","2401",hotel,Hotel ANA,21.006,42.599
"472927186","2001",police,Policia e Kosovës,21.192,42.602
"473065569","2015",graveyard,,21.132,42.597
"473072398","2564",car_wash,Hoti,21.453,42.465
"473099822","2253",swimming_pool,,21.118,42.515
"473125247","2251",sports_centre,"Qendra Sportive Toni-M",21.152,42.523
"473125249","2301",restaurant,"Restaurant Toni-M",21.153,42.523
"473125256","2401",hotel,Hotel Glory,21.149,42.632
"473814368","2722",museum,Muzeu i Elektroekonomisë (Hidroelektrana),20.762,42.202
"473868442","2733",archaeological,Kalaja e Korishës,20.800,42.251
"474131485","2252",pitch,"Qendra Sportive Besniki-R",20.637,42.314
"474232246","2204",park,Parku,21.122,42.523
"475372884","2723",monument,"Kompleksi Memorial Isa Boletini",20.862,42.929
"475372884","2721",attraction,"Kompleksi Memorial Isa Boletini",20.862,42.929
"475372885","2722",museum,Muzeu i Isa Boletinit,20.862,42.929
"475387265","2733",archaeological,Parku Arkeologjik Ulpiana,21.174,42.597
"475387265","2721",attraction,Parku Arkeologjik Ulpiana,21.174,42.597
"475388109","2015",graveyard,,20.364,42.509
"475886379","2302",fast_food,KFC Kosovo (Fushë Kosovë),21.087,42.626
"475949226","2015",graveyard,,20.685,42.918
"476715816","2251",sports_centre,Milenium Resort,21.191,42.344
"476715816","2721",attraction,Milenium Resort,21.191,42.344
"477517876","2732",ruins,Zhakovë,20.589,42.816
"477820784","2008",town_hall,Komuna e Shtimes,21.039,42.434
"477912154","2564",car_wash,,21.124,42.517
"477939487","2723",monument,Varrezat e Dëshmorëve,21.458,42.458
"478170953","2301",restaurant,Restaurant Primavera,21.096,42.417
"478450979","2504",mall,Emona Market,20.984,42.815
"478908048","2253",swimming_pool,,21.156,42.432
"478908049","2253",swimming_pool,,21.156,42.432
"478908050","2253",swimming_pool,,21.156,42.432
"478908051","2253",swimming_pool,,21.156,42.432
"478908052","2253",swimming_pool,,21.156,42.432
"479783880","2082",school,"Shkolla Fillore Ahmet Delija",20.795,42.743
"480090890","2082",school,"Shkolla Fillore Bajram Curri",20.795,42.415
"480095028","2082",school,,20.801,42.393
"480178443","2015",graveyard,Seosko groblje,21.106,42.629
"480299437","2401",hotel,Hotel Panorama,20.166,42.698
"481191536","2012",community_centre,"A.K.A Isa Boletini",20.581,42.331
"481269537","2301",restaurant,Restaurant Planet,21.538,42.487
"481271781","2401",hotel,Golden Hotel Prishtina,21.161,42.648
"482073435","2501",supermarket,My Market,20.742,42.219
"482558224","2083",kindergarten,SOS Fshati i fëmijëve,21.177,42.662
"482558344","2082",school,,21.192,42.654
"482757709","2204",park,Parku i Qytetit,21.577,42.583
"482758266","2204",park,Parku i Qytetit,20.826,42.357
"483047156","2082",school,"Shkolla Fillore Dituria",20.740,42.361
"484075525","2015",graveyard,Varrezat,20.737,42.358
"484075527","2015",graveyard,Varrezat,20.637,42.324
"484213529","2082",school,Hysni Zajmi,20.403,42.769
"486725216","2082",school,"Shfmu Fehmi Agani",20.436,42.369
"486725739","2082",school,,20.423,42.386
"486726641","2082",school,Shfmu “Mazllum Kepuska”,20.426,42.377
"486727599","2204",park,Parku i shkolles “Zekeria Rexha”,20.428,42.389
"486728333","2082",school,"Shkolla Fillore Këlmend Rizvanolli",20.430,42.378
"486730572","2082",school,Shfmu “Anton Ceta”,20.465,42.346
"486730841","2082",school,Shfmu “Pjeter Muqaj”,20.367,42.366
"486731143","2082",school,Shfmu “Zenel Sadiku”,20.332,42.360
"486731425","2082",school,Shfmu “Luigj Gurakuqi”,20.367,42.375
"486732248","2082",school,Shfmu “Ganimete Terbeshi”,20.285,42.405
"486733044","2082",school,Shfmu “Sulejman Vokshi”,20.312,42.392
"486733854","2082",school,Shfmu “Jahë Salihu”,20.270,42.443
"486733855","2252",pitch,,20.270,42.444
"486734442","2252",pitch,,20.290,42.428
"486734443","2082",school,Shfmu “Bajram Sadriu”,20.290,42.428
"486735698","2082",school,Shfmu “Ardhmëria”,20.371,42.401
"486736674","2082",school,Shfmu “Dy Dëshmorët”,20.326,42.434
"486738521","2082",school,Shfmu “Gjergj Fishta”,20.514,42.359
"486738525","2252",pitch,,20.514,42.359
"486746535","2082",school,Shfmu “Shaban Golaj”,20.478,42.311
"487217706","2008",town_hall,Mamuşa Belediyesi,20.729,42.331
"487223933","2401",hotel,Lika - A,20.721,42.338
"487224156","2111",clinic,Aile Hekimliği,20.729,42.331
"487224233","2082",school,Anadolu İlk ve Orta Okul,20.726,42.327
"487224414","2015",graveyard,,20.724,42.329
"487224437","2015",graveyard,,20.725,42.328
"487224501","2015",graveyard,,20.725,42.328
"487224914","2015",graveyard,Tarihi Mezarlıklar,20.735,42.308
"487917388","2015",graveyard,Varrezat e fshatit Hade,21.026,42.668
"487985704","2301",restaurant,Dukagjini,20.289,42.659
"488843721","2082",school,Shkolla 7 Marsi,21.143,42.641
"488843722","2252",pitch,,21.140,42.640
"488846941","2201",theatre,Amfiteatri,20.135,42.703
"489644499","2502",bakery,"Furra Enisi",20.324,42.656
"489644501","2301",restaurant,"Pizzeria USA-H",20.327,42.657
"489644514","2723",monument,,20.552,42.593
"489644514","2015",graveyard,,20.552,42.593
"489644517","2722",museum,Muzeu Etnologjik i Prizrenit,20.739,42.212
"490603491","2012",community_centre,Shtëpia e Kulturës,20.289,42.662
"490604642","2204",park,Parku Arkeologjik i Kosovës,21.166,42.666
"490744471","2723",monument,Shkolla e Parë Shqipe,20.297,42.659
"490747719","2732",ruins,,21.082,42.638
"491058203","2082",school,,20.492,42.297
"491058467","2082",school,,20.531,42.297
"491059359","2082",school,Shfmu “Pjetër Bogdani”,20.533,42.320
"491059543","2082",school,"Shfmu Malush Stavileci",20.428,42.291
"491060024","2015",graveyard,Varrezat ortodokëse,20.401,42.410
"491061122","2082",school,,20.404,42.412
"491061565","2082",school,,20.381,42.432
"491071454","2082",school,,20.449,42.442
"491071455","2252",pitch,,20.449,42.442
"491072053","2082",school,,20.476,42.475
"491072581","2082",school,,20.453,42.530
"491073040","2082",school,,20.503,42.521
"491073523","2082",school,,20.501,42.420
"491074472","2082",school,,20.494,42.544
"491074806","2082",school,,20.354,42.460
"491075766","2082",school,Prenk Jakova,20.430,42.382
"491076476","2082",school,,20.434,42.385
"491078937","2252",pitch,,20.435,42.384
"491078938","2252",pitch,,20.436,42.384
"491078939","2082",school,,20.436,42.383
"491080055","2082",school,,20.433,42.385
"491080056","2252",pitch,,20.433,42.385
"491081358","2082",school,"Konvikti i studenteve Sadik Stavileci",20.438,42.383
"491083053","2204",park,,20.439,42.373
"491088122","2015",graveyard,Varrezat në Tyrben e Tahir Efendisë,20.420,42.370
"491329320","2252",pitch,,20.437,42.376
"491858153","2301",restaurant,,20.743,42.217
"492578351","2723",monument,,20.427,42.382
"492580060","2204",park,,20.424,42.390
"492582124","2015",graveyard,,20.401,42.412
"492596121","2204",park,Parku i Qytetit,20.428,42.384
"493269494","2256",stadium,,20.774,42.237
"493497472","2253",swimming_pool,Ujëvara Resort,21.122,42.372
"494723409","2015",graveyard,,20.750,42.566
"494735265","2204",park,Parku i Qytetit,21.469,42.463
"494768062","2204",park,Parku i Pavarësisë,21.165,42.664
"494773022","2204",park,,21.163,42.663
"494773023","2204",park,,21.163,42.662
"494773024","2204",park,,21.162,42.662
"494853903","2204",park,,21.157,42.660
"494924137","2723",monument,Permendorja,21.426,42.419
"495271278","2204",park,"Parku Heroinat",21.159,42.660
"495544354","2724",memorial,"Kompleksi Memorial Baza e Parë e UÇK-së",21.249,42.880
"495544354","2721",attraction,"Kompleksi Memorial Baza e Parë e UÇK-së",21.249,42.880
"495684635","2723",monument,"Kompleksi Memorial Zahir Pajaziti",21.336,42.836
"495688688","2204",park,Parku i të Martuarve / Ekoparku,21.157,42.647
"495735631","2015",graveyard,,21.106,42.415
"496618517","2082",school,"Shkolla e Mesme Profesionale Selajdin Mullabazi - Mici",20.649,42.394
"496624262","2252",pitch,,20.650,42.394
"496798343","2964",water_works,,20.901,42.649
"496918582","2205",playground,,20.754,42.207
"497742828","2510",general,Fish store GURRA BES,20.667,42.180
"497909627","2082",school,Gjimnazi,20.546,42.409
"497909633","2082",school,Shkolla Fillore,20.535,42.412
